Var1,Var3,Var11,Var12,Var13
1050,"H","348,3669","46,35599","196,7905"
1051,"H","348,3669","46,35599","196,7905"
1052,"H","346,1506","65,14278","194,3629"
1053,"H","346,1506","65,14278","194,3629"
1054,"H","346,1506","65,14278","194,3629"
1055,"H","346,1506","65,14278","194,3629"
1056,"H","346,1506","65,14278","194,3629"
1057,"H","346,1506","65,14278","194,3629"
1058,"H","345,928","77,23234","191,5324"
1059,"H","345,928","77,23234","191,5324"
1060,"H","345,928","77,23234","191,5324"
1061,"H","345,928","77,23234","191,5324"
1062,"H","345,928","77,23234","191,5324"
1063,"H","347,5294","89,07809","188,423"
1064,"H","347,5294","89,07809","188,423"
1065,"H","347,5294","89,07809","188,423"
1066,"H","347,5294","89,07809","188,423"
1067,"H","347,5294","89,07809","188,423"
1068,"H","347,5294","89,07809","188,423"
1069,"H","349,2475","101,3309","186,2972"
1070,"H","349,2475","101,3309","186,2972"
1071,"H","349,2475","101,3309","186,2972"
1072,"H","349,2475","101,3309","186,2972"
1073,"H","349,2475","101,3309","186,2972"
1074,"H","350,9665","113,1283","184,8711"
1075,"H","350,9665","113,1283","184,8711"
1076,"H","350,9665","113,1283","184,8711"
1077,"H","350,9665","113,1283","184,8711"
1078,"H","350,9665","113,1283","184,8711"
1079,"H","350,9665","113,1283","184,8711"
1080,"H","353,0286","122,1774","182,8046"
1081,"H","353,0286","122,1774","182,8046"
1082,"H","353,0286","122,1774","182,8046"
1083,"H","353,0286","122,1774","182,8046"
1084,"H","353,0286","122,1774","182,8046"
1085,"H","353,0286","122,1774","182,8046"
1086,"H","355,8979","123,9231","182,0554"
1087,"H","355,8979","123,9231","182,0554"
1088,"H","355,8979","123,9231","182,0554"
1089,"H","355,8979","123,9231","182,0554"
1090,"H","355,8979","123,9231","182,0554"
1091,"H","358,4053","121,32","184,1846"
1092,"H","358,4053","121,32","184,1846"
1093,"H","358,4053","121,32","184,1846"
1094,"H","358,4053","121,32","184,1846"
1095,"H","358,4053","121,32","184,1846"
1096,"H","358,4053","121,32","184,1846"
1097,"H","359,648","119,0024","184,5972"
1098,"H","359,648","119,0024","184,5972"
1099,"H","359,648","119,0024","184,5972"
1100,"H","359,648","119,0024","184,5972"
1101,"H","359,648","119,0024","184,5972"
1102,"H","359,9409","116,7532","183,4018"
1103,"H","359,9409","116,7532","183,4018"
1104,"H","359,9409","116,7532","183,4018"
1105,"H","359,9409","116,7532","183,4018"
1106,"H","359,9409","116,7532","183,4018"
1107,"H","359,9409","116,7532","183,4018"
1108,"H","1,114514","113,7937","182,9686"
1109,"H","1,114514","113,7937","182,9686"
1110,"H","1,114514","113,7937","182,9686"
1111,"H","1,114514","113,7937","182,9686"
1112,"H","1,114514","113,7937","182,9686"
1113,"H","1,662489","112,2169","182,8853"
1114,"H","1,662489","112,2169","182,8853"
1115,"H","1,662489","112,2169","182,8853"
1116,"H","1,662489","112,2169","182,8853"
1117,"H","1,662489","112,2169","182,8853"
1118,"H","1,662489","112,2169","182,8853"
1119,"H","2,276301","110,2527","182,4644"
1120,"H","2,276301","110,2527","182,4644"
1121,"H","2,276301","110,2527","182,4644"
1122,"H","2,276301","110,2527","182,4644"
1123,"H","2,276301","110,2527","182,4644"
1124,"H","1,698561","107,2801","182,3071"
1125,"H","1,698561","107,2801","182,3071"
1126,"H","1,698561","107,2801","182,3071"
1127,"H","1,698561","107,2801","182,3071"
1128,"H","1,698561","107,2801","182,3071"
1129,"H","1,698561","107,2801","182,3071"
1130,"H","1,302172","105,5612","183,0401"
1131,"H","1,302172","105,5612","183,0401"
1132,"H","1,302172","105,5612","183,0401"
1133,"H","1,302172","105,5612","183,0401"
1134,"H","1,302172","105,5612","183,0401"
1135,"H","1,653975","103,6934","183,2178"
1136,"H","1,653975","103,6934","183,2178"
1137,"H","1,653975","103,6934","183,2178"
1138,"H","1,653975","103,6934","183,2178"
1139,"H","1,653975","103,6934","183,2178"
1140,"H","1,653975","103,6934","183,2178"
1141,"H","1,698343","101,0133","183,502"
1142,"H","1,698343","101,0133","183,502"
1143,"H","1,698343","101,0133","183,502"
1144,"H","1,698343","101,0133","183,502"
1145,"H","1,698343","101,0133","183,502"
1146,"H","1,698343","101,0133","183,502"
1147,"H","2,344618","98,59389","183,4285"
1148,"H","2,344618","98,59389","183,4285"
1149,"H","2,344618","98,59389","183,4285"
1150,"H","2,344618","98,59389","183,4285"
1151,"H","2,344618","98,59389","183,4285"
1152,"H","5,147617","96,91669","182,1804"
1153,"H","5,147617","96,91669","182,1804"
1154,"H","5,147617","96,91669","182,1804"
1155,"H","5,147617","96,91669","182,1804"
1156,"H","5,147617","96,91669","182,1804"
1157,"H","5,147617","96,91669","182,1804"
1158,"H","14,66796","84,57113","175,2946"
1159,"H","14,66796","84,57113","175,2946"
1160,"H","14,66796","84,57113","175,2946"
1161,"H","14,66796","84,57113","175,2946"
1162,"H","14,66796","84,57113","175,2946"
1163,"H","22,06714","56,7596","160,7525"
1164,"H","22,06714","56,7596","160,7525"
1165,"H","22,06714","56,7596","160,7525"
1166,"H","22,06714","56,7596","160,7525"
1167,"H","22,06714","56,7596","160,7525"
1168,"H","22,06714","56,7596","160,7525"
1169,"H","19,93589","23,70304","143,7101"
1170,"H","19,93589","23,70304","143,7101"
1171,"H","19,93589","23,70304","143,7101"
1172,"H","19,93589","23,70304","143,7101"
1173,"H","19,93589","23,70304","143,7101"
1174,"H","19,93589","23,70304","143,7101"
1175,"H","16,22108","7,075008","134,2621"
1176,"H","16,22108","7,075008","134,2621"
1177,"H","16,22108","7,075008","134,2621"
1178,"H","16,22108","7,075008","134,2621"
1179,"H","16,22108","7,075008","134,2621"
1180,"H","15,19474","5,630457","129,8996"
1181,"H","15,19474","5,630457","129,8996"
1182,"H","15,19474","5,630457","129,8996"
1183,"H","15,19474","5,630457","129,8996"
1184,"H","15,19474","5,630457","129,8996"
1185,"H","15,19474","5,630457","129,8996"
1186,"H","16,24917","9,138571","126,2554"
1187,"H","16,24917","9,138571","126,2554"
1188,"H","16,24917","9,138571","126,2554"
1189,"H","16,24917","9,138571","126,2554"
1190,"H","16,24917","9,138571","126,2554"
1191,"H","18,36327","12,12739","125,9666"
1192,"H","18,36327","12,12739","125,9666"
1193,"H","18,36327","12,12739","125,9666"
1194,"H","18,36327","12,12739","125,9666"
1195,"H","18,36327","12,12739","125,9666"
1196,"stored,Apple 4",,,
1197,"H","18,36327","12,12739","125,9666"
1199,"H","18,36327","12,12739","125,9666"
1200,"H","18,36327","12,12739","125,9666"
1201,"H","18,36327","12,12739","125,9666"
1202,"H","18,36327","12,12739","125,9666"
1203,"H","18,36327","12,12739","125,9666"
1204,"H","20,75518","15,7473","127,2475"
1205,"H","20,75518","15,7473","127,2475"
1206,"H","20,75518","15,7473","127,2475"
1207,"H","20,75518","15,7473","127,2475"
1208,"H","20,75518","15,7473","127,2475"
1209,"H","20,75518","15,7473","127,2475"
1210,"H","22,12374","18,82838","130,6359"
1211,"H","22,12374","18,82838","130,6359"
1212,"H","22,12374","18,82838","130,6359"
1213,"H","22,12374","18,82838","130,6359"
1214,"H","22,12374","18,82838","130,6359"
1215,"H","22,12374","18,82838","130,6359"
1216,"H","23,96997","23,99471","135,5154"
1217,"H","23,96997","23,99471","135,5154"
1218,"H","23,96997","23,99471","135,5154"
1219,"H","23,96997","23,99471","135,5154"
1220,"H","23,96997","23,99471","135,5154"
1221,"H","23,40188","40,67285","149,8229"
1222,"H","23,40188","40,67285","149,8229"
1223,"H","23,40188","40,67285","149,8229"
1224,"H","23,40188","40,67285","149,8229"
1225,"H","23,40188","40,67285","149,8229"
1226,"H","23,40188","40,67285","149,8229"
1227,"H","13,59786","65,0978","166,86"
1228,"H","13,59786","65,0978","166,86"
1229,"H","13,59786","65,0978","166,86"
1230,"H","13,59786","65,0978","166,86"
1231,"H","13,59786","65,0978","166,86"
1232,"H","3,613941","84,43172","175,8463"
1233,"H","3,613941","84,43172","175,8463"
1234,"H","3,613941","84,43172","175,8463"
1235,"H","3,613941","84,43172","175,8463"
1236,"H","3,613941","84,43172","175,8463"
1237,"H","3,613941","84,43172","175,8463"
1238,"H","358,2791","99,91638","179,1996"
1239,"H","358,2791","99,91638","179,1996"
1240,"H","358,2791","99,91638","179,1996"
1241,"H","358,2791","99,91638","179,1996"
1242,"H","358,2791","99,91638","179,1996"
1243,"H","358,2791","99,91638","179,1996"
1244,"H","354,1471","116,4884","179,038"
1245,"H","354,1471","116,4884","179,038"
1246,"H","354,1471","116,4884","179,038"
1247,"H","354,1471","116,4884","179,038"
1248,"H","354,1471","116,4884","179,038"
1249,"H","352,3168","134,0506","177,1506"
1250,"H","352,3168","134,0506","177,1506"
1251,"H","352,3168","134,0506","177,1506"
1252,"H","352,3168","134,0506","177,1506"
1253,"H","352,3168","134,0506","177,1506"
1254,"H","352,3168","134,0506","177,1506"
1255,"H","353,0565","152,2108","175,3337"
1256,"H","353,0565","152,2108","175,3337"
1257,"H","353,0565","152,2108","175,3337"
1258,"H","353,0565","152,2108","175,3337"
1259,"H","353,0565","152,2108","175,3337"
1260,"H","355,2943","168,4142","173,4401"
1261,"H","355,2943","168,4142","173,4401"
1262,"H","355,2943","168,4142","173,4401"
1263,"H","355,2943","168,4142","173,4401"
1264,"H","355,2943","168,4142","173,4401"
1265,"H","355,2943","168,4142","173,4401"
1266,"H","357,2925","177,3077","172,3745"
1267,"H","357,2925","177,3077","172,3745"
1268,"H","357,2925","177,3077","172,3745"
1269,"H","357,2925","177,3077","172,3745"
1270,"H","357,2925","177,3077","172,3745"
1271,"H","358,7098","186,409","172,2309"
1272,"H","358,7098","186,409","172,2309"
1273,"H","358,7098","186,409","172,2309"
1274,"H","358,7098","186,409","172,2309"
1275,"H","358,7098","186,409","172,2309"
1276,"H","358,7098","186,409","172,2309"
1277,"H","358,6681","197,6971","173,6452"
1278,"H","358,6681","197,6971","173,6452"
1279,"H","358,6681","197,6971","173,6452"
1280,"H","358,6681","197,6971","173,6452"
1281,"H","358,6681","197,6971","173,6452"
1282,"H","357,742","208,7103","175,8718"
1283,"H","357,742","208,7103","175,8718"
